st,en,popularity
31610,32048,2
31610,32002,2
31083,31654,2
31610,31924,2
31610,31918,2
31249,31930,2
31297,32050,2
31610,31907,2
31083,31653,2
31297,32053,2
31087,31643,2
31023,31806,2
31313,31628,2
31216,31663,2
31131,32011,2
31097,31282,2
31257,32011,2
31097,31276,2
31016,31601,2
31097,31268,2
31016,31528,2
31257,31936,2
31097,31263,2
31097,31262,2
31097,31259,2
31257,31921,2
31045,31109,2
31097,31253,2
31097,31252,2
31257,31914,2
31097,31239,2
31025,31056,2
31257,32019,2
31257,32025,2
31097,31294,2
31513,31803,2
31097,31323,2
31513,31654,2
31257,32062,2
31257,32053,2
31257,32051,2
31513,31712,2
31257,32050,2
31513,31805,2
31302,31524,2
31513,31820,2
31513,31924,2
31302,31529,2
31513,32025,2
31045,31128,2
31257,32043,2
31257,32042,2
31514,31644,2
31097,31227,2
31257,31716,2
31515,31619,2
31033,31628,2
31131,31643,2
31515,31607,2
31033,31633,2
31045,31078,2
31279,31320,2
31013,31323,2
31213,31520,2
31033,31623,2
31033,31903,2
31097,31128,2
31131,31630,2
31515,31626,2
31515,31632,2
31013,31322,2
31131,31626,2
31033,31624,2
31213,31423,2
31257,31710,2
31302,31423,2
31016,31518,2
31257,31702,2
31257,31700,2
31131,31667,2
31045,31103,2
31045,31102,2
31514,31705,2
31033,31603,2
31213,31422,2
31045,31096,2
31514,32056,2
31279,31309,2
31514,32421,2
31302,31415,2
31302,31412,2
31033,31620,2
31097,31324,2
31131,31924,2
31055,31292,2
31013,31639,2
31098,31273,2
31098,31272,2
31258,31521,2
31278,32006,2
31098,31268,2
31512,31521,2
31098,31265,2
31302,31703,2
31511,32421,2
31013,31635,2
31098,31253,2
31025,31108,2
31045,31214,2
31025,31107,2
31013,31627,2
31025,31105,2
31025,31113,2
31278,32003,2
31258,31411,2
31511,31935,2
31511,31666,2
31511,31668,2
31302,31918,2
31278,32000,2
31098,31275,2
31511,31717,2
31511,31917,2
31511,32026,2
31511,32417,2
31511,32029,2
31511,32034,2
31511,32043,2
31511,32402,2
31302,31903,2
31013,31655,2
31302,31804,2
31258,31413,2
31013,31625,2
31097,31519,2
31097,31627,2
31045,31204,2
31278,32055,2
31097,32046,2
31033,31400,2
31013,31514,2
31097,31634,2
31005,31300,2
31013,31503,2
31098,31103,2
31029,31269,2
31097,31616,2
31097,31615,2
31302,31608,2
31097,31610,2
31302,31607,2
31257,32406,2
31302,31626,2
31512,32012,2
31098,31235,2
31302,31644,2
31045,31212,2
31258,31403,2
31131,32010,2
31013,31614,2
31013,31612,2
31013,31611,2
31098,31217,2
31098,31211,2
31512,32002,2
31033,31281,2
31098,31125,2
31033,31288,2
31098,31112,2
31278,32053,2
31512,31803,2
31013,31524,2
31097,31122,2
31515,31642,2
31016,31500,2
31096,31103,2
31256,31910,2
31301,31636,2
31256,31906,2
31256,31904,2
31096,31108,2
31517,31714,2
31517,31717,2
31301,31634,2
31301,31638,2
31517,31800,2
31256,31900,2
31256,31826,2
31131,31301,2
31517,31812,2
31256,31820,2
31256,31813,2
31517,31664,2
31301,31641,2
31517,31918,2
31301,31924,2
31256,32036,2
31024,32220,2
31096,31244,2
31024,32215,2
31256,32025,2
31024,32208,2
31024,32203,2
31096,31238,2
31024,31936,2
31256,32013,2
31024,31949,2
31096,31224,2
31096,31205,2
31096,31202,2
31256,31939,2
31096,31133,2
31517,31905,2
31517,31919,2
31301,32017,2
31095,31609,2
31024,31918,2
31095,31938,2
31095,31926,2
31213,32000,2
31213,32001,2
31301,31614,2
31095,31624,2
31256,31664,2
31095,32231,2
31024,31662,2
31024,31654,2
31050,31123,2
31095,31312,2
31024,31643,2
31213,32026,2
31518,31648,2
31095,31940,2
31517,32420,2
31301,31631,2
31517,32046,2
31517,31939,2
31301,31627,2
31517,32024,2
31517,32034,2
31301,31626,2
31256,31719,2
31517,32039,2
31517,32055,2
31517,32419,2
31517,32062,2
31256,31716,2
31301,31625,2
31095,32606,2
31517,32411,2
31213,31935,2
31517,32416,2
31050,31111,2
31256,32410,2
31045,31063,2
31027,31296,2
31213,31664,2
31213,31665,2
31279,31416,2
31096,31944,2
31096,31943,2
31096,31941,2
31005,31319,2
31096,31937,2
31279,31414,2
31213,31706,2
31213,31707,2
31213,31714,2
31096,31916,2
31096,31910,2
31096,31907,2
31213,31806,2
31033,31910,2
31044,32002,2
31033,31924,2
31013,31302,2
31097,31109,2
31045,31058,2
31515,31655,2
31515,31656,2
31515,31661,2
31013,31303,2
31515,31704,2
31515,31711,2
31515,32029,2
31515,31801,2
31515,31802,2
31515,31803,2
31515,32000,2
31045,31050,2
31045,31049,2
31016,31407,2
31213,31807,2
31096,31654,2
31024,32234,2
31516,32036,2
31516,31818,2
31516,31917,2
31301,32043,2
31516,32002,2
31516,32012,2
31033,32604,2
31516,32025,2
31516,32049,2
31033,32603,2
31213,31907,2
31096,31269,2
31096,31267,2
31005,31508,2
31516,32420,2
31055,31269,2
31096,31261,2
31005,31502,2
31005,31500,2
31279,31420,2
31213,31901,2
31033,31940,2
31096,31634,2
31020,31262,2
31131,31608,2
31024,32609,2
31005,31325,2
31033,31944,2
31096,31306,2
31033,32601,2
31096,31294,2
31213,31904,2
31301,32056,2
31516,31663,2
31516,31665,2
31516,31700,2
31033,32215,2
31033,31264,2
31212,32404,2
31034,32232,2
31212,32230,2
31506,32001,2
31506,32011,2
31211,32025,2
31506,32026,2
31506,32036,2
31506,32049,2
31506,32050,2
31260,31316,2
31303,31901,2
31303,31900,2
31506,32418,2
31506,32421,2
31506,32422,2
31211,32035,2
31303,31801,2
31025,31276,2
31303,31660,2
31211,32006,2
31211,32001,2
31506,31904,2
31211,31938,2
31303,32007,2
31062,31516,2
31062,31520,2
31062,31522,2
31260,31414,2
31506,31700,2
31260,31405,2
31062,31527,2
31506,31820,2
31506,31710,2
31506,31713,2
31506,31714,2
31211,31944,2
31062,31601,2
31506,31801,2
31211,31949,2
31211,32215,2
31033,31093,2
31303,31659,2
31507,31812,2
31507,31659,2
31259,31801,2
31507,31665,2
31507,31667,2
31507,31669,2
31259,31663,2
31507,31804,2
31507,31917,2
31303,31632,2
31045,31297,2
31507,32011,2
31507,32012,2
31507,32019,2
31507,32025,2
31033,31206,2
31507,32040,2
31507,31658,2
31259,31900,2
31211,32230,2
31303,31648,2
31033,31100,2
31033,31101,2
31303,31655,2
31100,31412,2
31033,31113,2
31033,31117,2
31045,31420,2
31033,31202,2
31259,31909,2
31278,31528,2
31259,32075,2
31132,31317,2
31278,31531,2
31303,31637,2
31259,31920,2
31259,31918,2
31132,31320,2
31100,31635,2
31260,31420,2
31019,31294,2
31025,31406,2
31115,31322,2
31115,31325,2
31260,31663,2
31115,31326,2
31260,31660,2
31505,31665,2
31505,31701,2
31062,31504,2
31055,31620,2
31211,31528,2
31045,31632,2
31045,31626,2
31045,31625,2
31045,31624,2
31100,32039,2
31260,31708,2
31260,31801,2
31505,31935,2
31304,31418,2
31260,32056,2
31132,31531,2
31260,32028,2
31003,31122,2
31260,32012,2
31260,31940,2
31260,31926,2
31260,31923,2
31260,31803,2
31025,31616,2
31211,31501,2
31260,31914,2
31055,31628,2
31260,31908,2
31304,31405,2
31025,31602,2
31055,31605,2
31055,31600,2
31303,32017,2
31100,31668,2
31260,31524,2
31100,31802,2
31025,31292,2
31100,31801,2
31025,31291,2
31100,31703,2
31303,32036,2
31100,31665,2
31260,31530,2
31132,31408,2
31211,31915,2
31260,31510,2
31050,31095,2
31100,31658,2
31260,31504,2
31029,31287,2
31025,31298,2
31033,31084,2
31505,32011,2
31100,32026,2
31045,31614,2
31505,32024,2
31505,32034,2
31100,32034,2
31505,32040,2
31505,32049,2
31505,32418,2
31211,31667,2
31055,31324,2
31025,31321,2
31211,31708,2
31100,31939,2
31100,31916,2
31100,31906,2
31100,31822,2
31132,31415,2
31132,31300,2
31045,31285,2
31045,31281,2
31212,31905,2
31278,31716,2
31099,31211,2
31099,31209,2
31115,31927,2
31099,31205,2
31099,31203,2
31278,31719,2
31099,31127,2
31099,31219,2
31099,31117,2
31212,31909,2
31098,32019,2
31098,31946,2
31258,31807,2
31258,31804,2
31003,31504,2
31212,31902,2
31099,31226,2
31510,31652,2
31099,31243,2
31212,31705,2
31212,31708,2
31509,32049,2
31509,32055,2
31509,32062,2
31509,32404,2
31003,31406,2
31099,31241,2
31212,31800,2
31212,31717,2
31099,31239,2
31025,31133,2
31099,31236,2
31099,31235,2
31099,31232,2
31258,31938,2
31003,31505,2
31258,31716,2
31509,32012,2
31302,32011,2
31098,31619,2
31098,31613,2
31278,31908,2
31212,32051,2
31098,31608,2
31033,31250,2
31098,31603,2
31302,32007,2
31098,31655,2
31212,32064,2
31098,31313,2
31033,31252,2
31033,31253,2
31033,31254,2
31098,31308,2
31098,31296,2
31098,31627,2
31098,31817,2
31258,31706,2
31510,32013,2
31302,32054,2
31212,31926,2
31212,31929,2
31278,31805,2
31510,31714,2
31510,31802,2
31302,32050,2
31302,32049,2
31212,32012,2
31510,32025,2
31510,32035,2
31510,32049,2
31212,31949,2
31212,32000,2
31115,32002,2
31278,31903,2
31212,31703,2
31509,32006,2
31507,32418,2
31045,31252,2
31019,31602,2
31045,31260,2
31259,31420,2
31259,31417,2
31303,31522,2
31045,31257,2
31508,31663,2
31062,31908,2
31062,31712,2
31045,31250,2
31019,31619,2
31303,31516,2
31303,31515,2
31303,31514,2
31508,31807,2
31259,31309,2
31019,31601,2
31259,31504,2
31508,31917,2
31050,31105,2
31055,31294,2
31045,31278,2
31025,31259,2
31029,31280,2
31013,31947,2
31132,31220,2
31045,31274,2
31045,31271,2
31259,31516,2
31278,31635,2
31013,31929,2
31019,31322,2
31019,31323,2
31259,31524,2
31131,32063,2
31259,31518,2
31508,31820,2
31212,31423,2
31509,31940,2
31509,31700,2
31099,31283,2
31099,31275,2
31099,31273,2
31099,31271,2
31099,31264,2
31115,31802,2
31099,31259,2
31258,32025,2
31099,31298,2
31212,31664,2
31212,31665,2
31212,31669,2
31115,31805,2
31509,31806,2
31509,31812,2
31509,31824,2
31025,31206,2
31258,32601,2
31508,32002,2
31131,32055,2
31508,32011,2
31013,31914,2
31508,32026,2
31508,32034,2
31508,32036,2
31045,31244,2
31508,32053,2
31099,32415,2
31303,31414,2
31045,31242,2
31045,31236,2
31099,31928,2
31099,31657,2
31303,31419,2
31045,31219,2
31258,32607,2
31213,32046,2
31301,31601,2
31095,31287,2
31016,31309,2
31034,31406,2
31529,31712,2
31529,31716,2
31529,31802,2
31529,32006,2
31215,32011,2
31529,32422,2
31116,32024,2
31215,32017,2
31034,31516,2
31530,31607,2
31280,31902,2
31253,31530,2
31253,31525,2
31280,31903,2
31215,32032,2
31530,31618,2
31529,31666,2
31529,31663,2
31299,31658,2
31129,32019,2
31299,31900,2
31299,31807,2
31529,31629,2
31529,31631,2
31299,31801,2
31529,31633,2
31215,31929,2
31034,31322,2
31092,31127,2
31129,32014,2
31280,31716,2
31215,32001,2
31034,31326,2
31299,31663,2
31092,31206,2
31034,31403,2
31253,31521,2
31530,31621,2
31044,31226,2
31280,31947,2
31530,31801,2
31530,31805,2
31091,31950,2
31215,32215,2
31531,31601,2
31531,31602,2
31299,31635,2
31531,31606,2
31530,31712,2
31531,31619,2
31531,31621,2
31034,31606,2
31116,32403,2
31531,31628,2
31531,31629,2
31531,31630,2
31530,31719,2
31253,31411,2
31530,31624,2
31215,32081,2
31215,32054,2
31116,32034,2
31530,31630,2
31215,32064,2
31215,32075,2
31215,32076,2
31215,32078,2
31530,31647,2
31530,31703,2
31092,31101,2
31253,31415,2
31530,31654,2
31092,31099,2
31253,31412,2
31092,31097,2
31116,32049,2
31299,31903,2
31215,31908,2
31215,31811,2
31092,31283,2
31092,31323,2
31034,31291,2
31299,32411,2
31034,31297,2
31092,31296,2
31005,31900,2
31092,31286,2
31299,32403,2
31092,31517,2
31299,32056,2
31129,32404,2
31299,32053,2
31527,32402,2
31215,31702,2
31527,32416,2
31116,31945,2
31116,31937,2
31005,31710,2
31528,31530,2
31092,31903,2
31116,31909,2
31215,31531,2
31526,31703,2
31526,31711,2
31526,31716,2
31526,32402,2
31526,32408,2
31526,32416,2
31003,31617,2
31526,32420,2
31044,31245,2
31092,31649,2
31034,31279,2
31092,31641,2
31034,31286,2
31044,31230,2
31092,31268,2
31092,31266,2
31280,31707,2
31092,31251,2
31299,32000,2
31116,32001,2
31528,32024,2
31528,32036,2
31528,32403,2
31528,32410,2
31299,31937,2
31253,31705,2
31528,31660,2
31253,31701,2
31253,31700,2
31299,31916,2
31253,31664,2
31215,31716,2
31092,31238,2
31299,31912,2
31528,31663,2
31299,32003,2
31092,31265,2
31253,31939,2
31299,32035,2
31299,32029,2
31253,32012,2
31528,31619,2
31253,32000,2
31253,31947,2
31299,32025,2
31528,31625,2
31299,32008,2
31253,31937,2
31528,31635,2
31129,32036,2
31528,31638,2
31253,31906,2
31528,31650,2
31253,31900,2
31129,32012,2
31531,31643,2
31531,31644,2
31601,32013,2
31029,31122,2
31216,31414,2
31129,31939,2
31216,31420,2
31129,31936,2
31091,31130,2
31129,31912,2
31601,32036,2
31216,31319,2
31027,31520,2
31601,32426,2
31091,31128,2
31054,31903,2
31216,31529,2
31216,31530,2
31091,31104,2
31044,31102,2
31216,31317,2
31091,31101,2
31280,32412,2
31280,32059,2
31252,31803,2
31091,31282,2
31091,31280,2
31280,32084,2
31091,31269,2
31054,31920,2
31091,31263,2
31004,31027,2
31091,31255,2
31280,32416,2
31091,31251,2
31091,31245,2
31252,31663,2
31091,31241,2
31252,31656,2
31091,31102,2
31252,31529,2
31002,31923,2
31090,31634,2
31602,31707,2
31602,31802,2
31602,31803,2
31602,31918,2
31602,31935,2
31602,32000,2
31013,31030,2
31090,31628,2
31602,31703,2
31602,32021,2
31044,31065,2
31044,31063,2
31602,32027,2
31602,32029,2
31034,32230,2
31044,31058,2
31602,31705,2
31027,31601,2
31091,31094,2
31054,31901,2
31019,31636,2
31090,31949,2
31090,31931,2
31129,31906,2
31044,31079,2
31090,31906,2
31044,31075,2
31034,32066,2
31252,31418,2
31054,31900,2
31034,32218,2
31090,31657,2
31252,31423,2
31129,31901,2
31252,31420,2
31602,31660,2
31091,31313,2
31252,31907,2
31091,31924,2
31091,31906,2
31002,32055,2
31034,31639,2
31024,31282,2
31002,32012,2
31016,31294,2
31002,32003,2
31091,31907,2
31091,31805,2
31034,31636,2
31091,31668,2
31034,31654,2
31055,31092,2
31091,31652,2
31091,31639,2
31280,32024,2
31034,31712,2
31024,31283,2
31013,31058,2
31044,31206,2
31034,31619,2
31531,31651,2
31034,31614,2
31034,31616,2
31531,31658,2
31013,31078,2
31116,32606,2
31091,31915,2
31531,31668,2
31024,31286,2
31531,31712,2
31531,32002,2
31034,31625,2
31034,31629,2
31531,32421,2
31002,32406,2
31034,31631,2
31013,31049,2
31034,31903,2
31091,31323,2
31600,32074,2
31252,32008,2
31252,32006,2
31252,32002,2
31600,32024,2
31252,31947,2
31280,32056,2
31600,32046,2
31054,31939,2
31600,31937,2
31600,32402,2
31600,32410,2
31600,32418,2
31091,31404,2
31252,31920,2
31044,31119,2
31252,31913,2
31299,31525,2
31280,32055,2
31091,31618,2
31252,32051,2
31044,31202,2
31091,31614,2
31054,32607,2
31091,31605,2
31600,31706,2
31252,32053,2
31600,31710,2
31252,32043,2
31600,31907,2
31600,31720,2
31091,31600,2
31280,32036,2
31600,31812,2
31091,31512,2
31600,31826,2
31252,32029,2
31526,31655,2
31254,31322,2
31092,31923,2
31520,31713,2
31005,31614,2
31094,31300,2
31044,31625,2
31034,31097,2
31520,31707,2
31094,31296,2
31055,31219,2
31034,31105,2
31044,31630,2
31034,31107,2
31520,31802,2
31520,31820,2
31005,31626,2
31520,31918,2
31520,32036,2
31520,32402,2
31094,31307,2
31130,32036,2
31044,31621,2
31044,31652,2
31094,31639,2
31256,31316,2
31044,31653,2
31055,31224,2
31094,31634,2
31094,31623,2
31027,31309,2
31094,31615,2
31130,32046,2
31094,31609,2
31094,31603,2
31094,31602,2
31094,31519,2
31094,31417,2
31130,32048,2
31044,31637,2
31034,31109,2
31520,32421,2
31094,31641,2
31255,31663,2
31130,32019,2
31255,31904,2
31255,31801,2
31255,31708,2
31521,31650,2
31094,31259,2
31521,31652,2
31521,31658,2
31521,31634,2
31521,31661,2
31255,31660,2
31521,31717,2
31255,31659,2
31521,32025,2
31521,32082,2
31094,31244,2
31214,31526,2
31255,31919,2
31044,31619,2
31255,32025,2
31094,31284,2
31094,31282,2
31044,31616,2
31255,32028,2
31024,31506,2
31255,32027,2
31521,31606,2
31300,32065,2
31255,31935,2
31255,32021,2
31521,31619,2
31094,31273,2
31094,31267,2
31521,31625,2
31094,31266,2
31055,31214,2
31279,32413,2
31256,31317,2
31130,31935,2
31095,31233,2
31013,31298,2
31301,31508,2
31024,31629,2
31005,31606,2
31279,31909,2
31055,31244,2
31095,31237,2
31095,31232,2
31518,32414,2
31301,31422,2
31301,31420,2
31024,31622,2
31256,31521,2
31095,31216,2
31013,31266,2
31095,31208,2
31518,32416,2
31050,31124,2
31044,31928,2
31095,31264,2
31024,31638,2
31095,31276,2
31518,31701,2
31005,31515,2
31095,31270,2
31518,31706,2
31095,31269,2
31213,32404,2
31005,31522,2
31095,31260,2
31301,31512,2
31518,31806,2
31518,31812,2
31518,32006,2
31279,31901,2
31518,32402,2
31013,31255,2
31095,31203,2
31094,31649,2
31519,32024,2
31519,31807,2
31519,31812,2
31044,31806,2
31519,31924,2
31519,31939,2
31279,32035,2
31519,32006,2
31279,32040,2
31519,31804,2
31279,32046,2
31279,32048,2
31044,31703,2
31094,31914,2
31256,31320,2
31520,31531,2
31094,31667,2
31519,31805,2
31519,31803,2
31095,31129,2
31055,31236,2
31024,31611,2
31130,32416,2
31094,32608,2
31044,31926,2
31024,31605,2
31024,31604,2
31094,32235,2
31519,31667,2
31044,31816,2
31519,31703,2
31279,32025,2
31256,31411,2
31279,32027,2
31519,31710,2
31055,31234,2
31044,31902,2
31044,31518,2
31094,31232,2
31130,31300,2
31254,31667,2
31524,32024,2
31524,32404,2
31300,31517,2
31525,31531,2
31062,32600,2
31254,31702,2
31254,31701,2
31044,31304,2
31130,31423,2
31062,32602,2
31254,31664,2
31044,31302,2
31044,31300,2
31013,31109,2
31300,31514,2
31044,31296,2
31044,31305,2
31254,31806,2
31044,31287,2
31280,31521,2
31005,31648,2
31062,32029,2
31254,32059,2
31254,32055,2
31062,32040,2
31130,31608,2
31254,32013,2
31300,31529,2
31254,31807,2
31062,32078,2
31044,31309,2
31300,31527,2
31524,31702,2
31524,31704,2
31254,31820,2
31254,31814,2
31130,31416,2
31130,31415,2
31024,31310,2
31526,31619,2
31044,31263,2
31525,31802,2
31525,31926,2
31526,31601,2
31526,31604,2
31092,32049,2
31092,32046,2
31526,31621,2
31044,31267,2
31005,31662,2
31005,31666,2
31254,31420,2
31116,31805,2
31029,31130,2
31130,31303,2
31130,31301,2
31044,31265,2
31254,31525,2
31093,31207,2
31044,31274,2
31062,32607,2
31525,31633,2
31005,31652,2
31093,31129,2
31300,31423,2
31044,31276,2
31044,31275,2
31525,31649,2
31254,31526,2
31130,31412,2
31525,31651,2
31300,31418,2
31005,31654,2
31300,31413,2
31254,31528,2
31116,31717,2
31093,31318,2
31013,31125,2
31034,31115,2
31522,31708,2
31214,31805,2
31024,31326,2
31094,31100,2
31300,31711,2
31094,31097,2
31300,31662,2
31093,32609,2
31093,32046,2
31300,31716,2
31300,31656,2
31522,31812,2
31522,32006,2
31300,31654,2
31522,32043,2
31522,32403,2
31300,31652,2
31094,31108,2
31094,31111,2
31280,31319,2
31214,31720,2
31130,31903,2
31214,31705,2
31094,31222,2
31094,31221,2
31300,32001,2
31094,31218,2
31300,31947,2
31214,31800,2
31094,31112,2
31214,31801,2
31130,31820,2
31300,31813,2
31214,31803,2
31094,31120,2
31094,31117,2
31300,31802,2
31093,32021,2
31214,31907,2
31013,31202,2
31214,32056,2
31093,31517,2
31130,31716,2
31093,31508,2
31214,32043,2
31130,31711,2
31214,32045,2
31214,32050,2
31523,31719,2
31093,31523,2
31523,32422,2
31055,31125,2
31130,31703,2
31044,31323,2
31093,31400,2
31130,31669,2
31005,31640,2
31214,32039,2
31055,31204,2
31255,31421,2
31116,31531,2
31214,31908,2
31255,31418,2
31255,31415,2
31255,31413,2
31093,31668,2
31130,31807,2
31093,31637,2
31093,31635,2
31093,31608,2
31214,31947,2
31280,31326,2
31093,31623,2
31214,32008,2
31024,31318,2
31130,31717,2
31214,32029,2
31624,32036,2
31245,32035,2
31246,31921,2
31070,31214,2
31236,31912,2
31290,31914,2
31227,32035,2
31236,31903,2
31236,31801,2
31125,31935,2
32007,32008,2
31236,31706,2
31236,31667,2
31125,31923,2
31290,31904,2
31236,31664,2
31070,31122,2
31070,31116,2
32007,32065,2
31290,31900,2
31236,31660,2
31236,31914,2
31125,32001,2
31069,31623,2
31236,31921,2
32004,32075,2
32004,32077,2
31122,31924,2
31236,32024,2
31122,31926,2
31070,31229,2
32005,32055,2
31236,31938,2
31070,31224,2
32005,32074,2
32005,32077,2
32005,32079,2
31070,31223,2
31290,31931,2
31021,31274,2
31122,31935,2
31125,32006,2
31070,31112,2
31227,32048,2
31236,31652,2
31070,31107,2
32010,32046,2
32010,32056,2
31236,31415,2
31236,31412,2
32010,32416,2
32010,32420,2
31236,31403,2
31122,32029,2
31125,31720,2
32011,32027,2
31028,31097,2
31069,31637,2
31122,32040,2
32011,32051,2
31041,31245,2
31122,32049,2
31009,31512,2
31069,31939,2
31125,31807,2
32010,32021,2
31039,31207,2
31070,31103,2
31000,31069,2
31070,31100,2
32008,32032,2
31290,31807,2
31290,31805,2
31125,31920,2
31039,31208,2
31069,32600,2
31290,31705,2
31069,32608,2
31125,31907,2
32009,32038,2
32009,32052,2
32009,32071,2
32009,32077,2
31236,32050,2
32004,32062,2
31125,32013,2
31290,32603,2
31122,31703,2
31039,31099,2
31122,31704,2
31039,31100,2
32000,32074,2
31009,31284,2
31039,31102,2
32000,32084,2
32001,32002,2
31070,31907,2
31021,31317,2
31125,32026,2
31039,31105,2
31070,31655,2
31021,31309,2
31021,31308,2
32001,32051,2
31021,31322,2
31227,31717,2
31227,31716,2
31944,32602,2
31940,31945,2
31941,31942,2
31941,31945,2
31942,31943,2
31942,31946,2
31122,31663,2
31227,31668,2
31039,31085,2
31122,31668,2
31227,31701,2
31945,32606,2
31947,31949,2
31070,31935,2
31125,32043,2
31227,31705,2
31070,31921,2
31227,31904,2
31070,31639,2
31227,31935,2
31070,31637,2
31070,31292,2
31009,31400,2
31070,31278,2
31021,31287,2
31236,32608,2
31236,32606,2
31290,32008,2
31236,32601,2
32003,32065,2
32003,32073,2
31070,31270,2
31290,32006,2
32004,32009,2
31125,32021,2
31070,31266,2
32004,32028,2
31236,32080,2
31290,32027,2
31070,31294,2
31125,32024,2
31070,31520,2
31227,31907,2
31290,32422,2
31070,31625,2
32002,32010,2
31290,32231,2
31021,31303,2
31039,31119,2
31009,31304,2
31039,31124,2
31070,31401,2
31122,31904,2
31039,31122,2
31070,31324,2
32002,32077,2
32002,32079,2
31290,32034,2
32011,32073,2
31125,31705,2
31939,32019,2
31228,32039,2
32019,32420,2
31290,31510,2
32021,32024,2
32021,32026,2
31039,31278,2
31068,32220,2
31051,31503,2
31068,32203,2
32021,32044,2
31068,32201,2
32021,32049,2
31228,32051,2
31068,31947,2
31052,31242,2
31068,31939,2
31009,31625,2
31286,31935,2
31286,31916,2
32019,32061,2
31009,31517,2
31290,31515,2
31286,31720,2
31286,31802,2
32018,32074,2
31290,31528,2
32018,32077,2
32018,32078,2
31286,31806,2
31069,31088,2
31228,32008,2
32019,32039,2
31069,31083,2
32019,32044,2
32019,32046,2
31069,31071,2
31286,31903,2
31009,31617,2
31052,31253,2
31039,31287,2
31228,32058,2
31235,31529,2
32022,32056,2
31068,31323,2
32024,32053,2
31235,31411,2
31068,31306,2
31010,32609,2
32024,32078,2
32024,32410,2
31290,31413,2
31290,31411,2
31068,31288,2
31290,31407,2
31068,31284,2
31068,31283,2
31068,31275,2
31068,31274,2
32025,32063,2
31039,31291,2
32024,32027,2
32023,32078,2
32023,32076,2
31068,31612,2
32022,32059,2
31068,31641,2
31068,31633,2
31068,31627,2
31068,31626,2
32022,32093,2
31068,31623,2
32023,32039,2
32023,32074,2
32023,32041,2
32023,32042,2
31290,31421,2
31228,32413,2
31228,32416,2
32023,32067,2
32023,32072,2
31069,31119,2
31235,31660,2
31052,31262,2
32013,32043,2
31228,31719,2
31228,31806,2
31228,31812,2
31228,31813,2
32012,32075,2
32012,32077,2
31228,31822,2
31069,31276,2
32012,32413,2
32012,32414,2
32012,32418,2
31069,31272,2
32013,32024,2
32013,32026,2
31069,31269,2
31069,31268,2
31235,32076,2
31228,31716,2
31228,31713,2
31069,31298,2
31069,31618,2
32011,32410,2
32011,32411,2
32011,32413,2
31122,32058,2
32011,32417,2
31122,32059,2
31122,32064,2
31069,31615,2
31228,31711,2
31011,31040,2
32012,32023,2
31009,31605,2
31009,31606,2
31039,31244,2
31039,31245,2
31009,31608,2
31069,31264,2
31051,31326,2
31235,31667,2
31069,31252,2
31235,31914,2
31235,31912,2
31069,31219,2
31069,31217,2
31235,31908,2
31069,31213,2
31069,31212,2
32016,32067,2
31052,31263,2
31235,31901,2
32016,32075,2
31235,31900,2
31021,31223,2
31069,31200,2
32017,32039,2
31069,31128,2
31069,31126,2
31228,31904,2
31052,31266,2
31052,31269,2
31235,32029,2
31051,31327,2
32013,32065,2
31003,31647,2
31069,31251,2
31051,31400,2
32013,32081,2
32014,32018,2
31069,31245,2
31069,31229,2
31286,31667,2
31069,31243,2
31235,32024,2
31052,31275,2
31069,31241,2
31052,31272,2
31052,31271,2
31939,32230,2
31939,32002,2
32025,32403,2
31902,31918,2
31285,32053,2
31041,31638,2
31041,31637,2
31071,32406,2
31038,31506,2
31071,32402,2
31071,32228,2
31000,31093,2
31038,31602,2
31071,32055,2
31021,31627,2
31071,32036,2
31903,31920,2
31903,31927,2
31903,32055,2
31071,32000,2
31291,31664,2
31291,31716,2
31291,31717,2
31226,31626,2
31021,31630,2
31824,32415,2
31827,31827,2
31072,31205,2
31900,31903,2
31900,31910,2
31238,31826,2
31238,31710,2
31238,31706,2
31291,31812,2
31072,31087,2
31901,32215,2
31291,31803,2
31901,32601,2
31901,32602,2
31901,32605,2
31021,31631,2
31041,31645,2
31071,31947,2
31226,31422,2
31904,31912,2
31071,31939,2
31226,31526,2
31071,31707,2
31071,31669,2
31905,31938,2
31905,32201,2
31905,32203,2
31905,32232,2
31038,31909,2
31038,31910,2
31071,31651,2
31071,31642,2
31071,31639,2
31238,31418,2
31003,31940,2
31052,31606,2
31000,31089,2
31052,31605,2
31238,31515,2
31905,31910,2
31238,31521,2
31071,31920,2
31071,31928,2
31904,31924,2
31904,32002,2
31038,31637,2
31038,31639,2
31038,31646,2
31904,32211,2
31052,31640,2
31904,32252,2
31904,32218,2
31052,31630,2
31052,31628,2
31904,32224,2
31071,31904,2
31071,31901,2
31071,31900,2
31072,31219,2
31820,32420,2
31820,32419,2
31812,31822,2
31225,32416,2
31052,31905,2
31806,31825,2
31225,32606,2
31806,32407,2
31806,32415,2
31038,31292,2
31285,32019,2
31072,31903,2
31009,31207,2
31041,31712,2
31021,31643,2
31072,31624,2
31021,31642,2
31038,31303,2
31811,31903,2
31812,31813,2
31072,31917,2
31806,31812,2
31021,31653,2
31804,31814,2
31121,32404,2
31802,32402,2
31121,32412,2
31021,31712,2
31285,31945,2
31038,31268,2
31072,31935,2
31225,32081,2
31225,32403,2
31804,31818,2
31225,32208,2
31225,32212,2
31292,31300,2
31038,31278,2
31285,32005,2
31021,31654,2
31812,31815,2
