st,en,popularity
31641,31913,1
31641,31915,3
31641,31917,9
31641,31920,1
31641,31924,11
31641,31929,1
31641,31935,5
31641,31939,2
31641,31940,1
31641,31947,2
31641,32001,13
31641,32002,2
31641,32006,2
31641,32011,1
31641,32014,2
31641,32019,1
31641,32024,8
31641,32025,1
31641,32026,1
31641,32027,1
31641,32036,2
31641,32040,4
31641,32046,1
31641,32049,1
31641,32055,1
31641,32058,1
31641,32401,1
31641,32402,1
31641,32403,1
31641,32404,2
31641,32420,2
31641,32421,2
31642,31643,142
31642,31644,56
31642,31645,755
31642,31646,211
31642,31647,126
31642,31648,56
31642,31649,33
31642,31650,226
31642,31651,79
31642,31652,159
31642,31653,611
31642,31654,48
31642,31655,703
31642,31656,188
31642,31657,160
31642,31658,43
31642,31659,83
31642,31660,792
31642,31661,216
31642,31662,2707
31642,31663,15
31642,31664,6
31642,31665,9
31642,31666,68
31642,31667,3
31642,31668,29
31642,31669,32
31642,31671,1
31642,31701,2
31642,31702,1
31642,31703,4
31642,31705,5
31642,31706,1
31642,31707,2
31642,31708,53
31642,31710,1
31642,31712,93
31642,31713,1
31642,31716,22
31642,31717,3
31642,31719,26
31642,31720,1
31642,31800,1
31642,31801,7
31642,31802,4
31642,31803,8
31642,31804,1
31642,31805,3
31642,31807,5
31642,31812,1
31642,31813,1
31642,31814,1
31642,31816,2
31642,31819,1
31642,31820,3
31642,31822,1
31642,31826,1
31642,31904,1
31642,31908,1
31642,31916,2
31642,31917,2
31642,31924,1
31642,31931,1
31642,31935,3
31642,31939,2
31642,32002,5
31642,32006,1
31642,32011,1
31642,32012,17
31642,32014,13
31642,32019,1
31642,32026,2
31642,32029,1
31642,32034,2
31642,32036,1
31642,32049,5
31642,32055,4
31642,32213,1
31642,32215,1
31642,32220,1
31642,32416,1
31642,32419,1
31643,31644,311
31643,31645,343
31643,31646,422
31643,31647,614
31643,31648,362
31643,31649,8
31643,31650,2336
31643,31651,14
31643,31652,1042
31643,31653,92
31643,31654,363
31643,31655,176
31643,31656,17
31643,31657,310
31643,31658,21
31643,31659,516
31643,31660,33
31643,31661,65
31643,31662,102
31643,31663,102
31643,31664,127
31643,31665,46
31643,31666,100
31643,31667,17
31643,31668,254
31643,31669,290
31643,31701,8
31643,31702,3
31643,31703,1
31643,31707,6
31643,31708,23
31643,31711,1
31643,31712,307
31643,31716,8
31643,31719,4
31643,31720,1
31643,31800,3
31643,31801,6
31643,31802,56
31643,31803,33
31643,31804,17
31643,31805,16
31643,31806,1
31643,31807,14
31643,31811,1
31643,31812,6
31643,31814,1
31643,31820,20
31643,31822,2
31643,31825,2
31643,31826,15
31643,31827,1
31643,31900,1
31643,31901,1
31643,31903,1
31643,31904,1
31643,31907,1
31643,31908,1
31643,31912,1
31643,31917,11
31643,31918,5
31643,31924,16
31643,31935,2
31643,31937,2
31643,31938,2
31643,32029,1
31643,32046,1
31643,32402,2
31643,32404,4
31643,32415,1
31644,31645,130
31644,31646,94
31644,31647,512
31644,31648,74
31644,31649,4
31644,31650,311
31644,31651,10
31644,31652,707
31644,31653,40
31644,31654,62
31644,31655,100
31644,31656,41
31644,31657,301
31644,31658,66
31644,31659,468
31644,31660,38
31644,31661,86
31644,31662,71
31644,31663,493
31644,31664,15
31644,31665,193
31644,31666,70
31644,31667,10
31644,31668,98
31644,31669,73
31644,31700,9
31644,31701,51
31644,31702,35
31644,31703,9
31644,31704,6
31644,31705,3
31644,31706,64
31644,31707,10
31644,31708,112
31644,31710,3
31644,31711,6
31644,31712,226
31644,31715,5
31644,31716,130
31644,31717,4
31644,31719,48
31644,31720,8
31644,31800,4
31644,31801,25
31644,31802,197
31644,31803,35
31644,31804,25
31644,31805,408
31644,31806,4
31644,31807,62
31644,31812,31
31644,31813,1
31644,31814,1
31644,31816,2
31644,31817,1
31644,31818,1
31644,31819,3
31644,31820,66
31644,31822,3
31644,31824,2
31644,31826,18
31644,31827,1
31644,31901,2
31644,31904,1
31644,31917,4
31644,31935,3
31644,31937,2
31644,31947,1
31644,32001,1
31644,32036,1
31644,32404,4
31644,32409,1
31644,32419,2
31644,32421,1
31645,31646,90
31645,31647,155
31645,31648,56
31645,31649,25
31645,31650,154
31645,31651,38
31645,31652,238
31645,31653,457
31645,31654,16
31645,31655,421
31645,31656,67
31645,31657,243
31645,31658,62
31645,31659,119
31645,31660,167
31645,31661,68
31645,31662,534
31645,31663,27
31645,31664,3
31645,31665,11
31645,31666,23
31645,31667,22
31645,31668,43
31645,31669,37
31645,31701,1
31645,31702,1
31645,31703,4
31645,31704,3
31645,31705,5
31645,31707,7
31645,31708,37
31645,31710,1
31645,31711,4
31645,31712,96
31645,31713,2
31645,31714,2
31645,31715,1
31645,31716,24
31645,31717,4
31645,31719,21
31645,31720,2
31645,31800,1
31645,31801,8
31645,31802,94
31645,31803,4
31645,31805,8
31645,31806,3
31645,31807,8
31645,31812,1
31645,31814,1
31645,31820,6
31645,31905,1
31645,31912,1
31645,31916,1
31645,31917,4
31645,31924,2
31645,31931,1
31645,31935,6
31645,31936,2
31645,32019,1
31645,32024,1
31645,32025,1
31645,32036,1
31645,32061,1
31645,32082,2
31645,32404,4
31645,32413,1
31645,32418,1
31646,31647,91
31646,31648,900
31646,31649,62
31646,31650,1415
31646,31651,99
31646,31652,495
31646,31653,211
31646,31654,655
31646,31655,251
31646,31656,16
31646,31657,137
31646,31658,19
31646,31659,75
31646,31660,30
31646,31661,48
31646,31662,190
31646,31663,34
31646,31664,112
31646,31665,12
31646,31666,664
31646,31667,125
31646,31668,533
31646,31669,67
31646,31700,8
31646,31701,4
31646,31702,10
31646,31703,6
31646,31704,2
31646,31705,2
31646,31706,5
31646,31707,6
31646,31708,29
31646,31711,4
31646,31712,65
31646,31713,1
31646,31714,3
31646,31715,2
31646,31716,8
31646,31717,2
31646,31719,2
31646,31720,2
31646,31800,34
31646,31801,37
31646,31802,72
31646,31803,12
31646,31804,22
31646,31805,13
31646,31806,10
31646,31807,30
31646,31811,2
31646,31812,11
31646,31816,4
31646,31817,6
31646,31818,1
31646,31820,61
31646,31822,1
31646,31826,5
31646,31827,4
31646,31900,8
31646,31901,2
31646,31902,2
31646,31903,1
31646,31904,6
31646,31905,23
31646,31906,2
31646,31907,9
31646,31908,1
31646,31909,17
31646,31910,14
31646,31912,10
31646,31913,3
31646,31914,2
31646,31915,7
31646,31916,40
31646,31917,156
31646,31918,36
31646,31919,6
31646,31920,6
31646,31921,1
31646,31924,34
31646,31926,4
31646,31927,1
31646,31931,7
31646,31935,27
31646,31936,5
31646,31937,22
31646,31938,5
31646,31939,42
31646,31940,2
31646,31944,1
31646,31947,14
31646,31950,4
31646,32000,4
31646,32002,11
31646,32006,2
31646,32008,2
31646,32012,4
31646,32013,9
31646,32014,1
31646,32019,5
31646,32021,2
31646,32024,1
31646,32027,2
31646,32028,4
31646,32029,4
31646,32034,5
31646,32039,1
31646,32040,6
31646,32046,19
31646,32048,8
31646,32050,1
31646,32055,7
31646,32062,1
31646,32220,1
31646,32403,1
31646,32404,2
31646,32406,4
31646,32413,3
31646,32415,2
31646,32421,3
31646,32423,4
31646,32603,1
31646,32605,1
31646,32609,1
31647,31648,66
31647,31649,14
31647,31650,231
31647,31651,25
31647,31652,539
31647,31653,152
31647,31654,34
31647,31655,862
31647,31656,30
31647,31657,1011
31647,31658,35
31647,31659,218
31647,31660,55
31647,31661,100
31647,31662,60
31647,31663,208
31647,31665,37
31647,31666,29
31647,31668,74
31647,31669,69
31647,31700,8
31647,31701,3
31647,31702,1
31647,31703,2
31647,31705,3
31647,31706,5
31647,31707,2
31647,31708,20
31647,31710,1
31647,31712,242
31647,31716,77
31647,31717,1
31647,31719,18
31647,31720,2
31647,31800,3
31647,31801,8
31647,31802,12
31647,31803,28
31647,31804,2
31647,31805,69
31647,31806,3
31647,31807,8
31647,31811,1
31647,31812,23
31647,31813,33
31647,31820,23
31647,31822,2
31647,31824,1
31647,31825,1
31647,31826,4
31647,31903,1
31647,31905,1
31647,31917,2
31647,31918,1
31647,31924,1
31647,31936,1
31647,32008,1
31647,32012,2
31647,32036,1
31647,32039,1
31647,32403,7
31647,32404,1
31647,32416,2
31648,31649,3
31648,31650,457
31648,31651,14
31648,31652,235
31648,31653,25
31648,31654,198
31648,31655,51
31648,31656,24
31648,31657,32
31648,31658,20
31648,31659,73
31648,31660,19
31648,31661,17
31648,31662,41
31648,31663,16
31648,31664,194
31648,31665,4
31648,31666,114
31648,31667,140
31648,31668,114
31648,31669,49
31648,31700,2
31648,31701,15
31648,31702,3
31648,31703,1
31648,31704,4
31648,31705,1
31648,31706,3
31648,31707,8
31648,31708,127
31648,31710,3
31648,31711,5
31648,31712,98
31648,31714,2
31648,31716,73
31648,31717,4
31648,31719,13
31648,31720,35
31648,31800,8
31648,31801,82
31648,31802,70
31648,31803,25
31648,31804,11
31648,31805,26
31648,31806,14
31648,31807,95
31648,31811,4
31648,31812,53
31648,31813,5
31648,31816,2
31648,31817,3
31648,31818,1
31648,31820,269
31648,31825,1
31648,31826,9
31648,31827,14
31648,31900,2
31648,31902,1
31648,31904,2
31648,31907,1
31648,31916,2
31648,31917,4
31648,31920,1
31648,31923,2
31648,31924,1
31648,31935,6
31648,31937,4
31648,31944,2
31648,32002,1
31648,32040,3
31648,32048,3
31648,32236,1
31648,32402,2
31649,31650,14
31649,31651,337
31649,31652,3
31649,31653,102
31649,31654,6
31649,31655,85
31649,31656,2
31649,31657,8
31649,31658,4
31649,31659,5
31649,31660,4
31649,31661,6
31649,31662,38
31649,31663,3
31649,31665,5
31649,31666,5
31649,31667,1
31649,31668,2
31649,31669,1
31649,31702,1
31649,31708,1
31649,31712,2
31649,31713,1
31649,31716,1
31649,31719,1
31649,31801,1
31649,31802,1
31649,31806,1
31649,31807,2
31649,31811,1
31649,31902,1
31649,31917,13
31649,31920,5
31649,31924,2
31649,31935,1
31649,31936,1
31649,31939,6
31649,31940,2
31649,31947,1
31649,32000,1
31649,32001,7
31649,32002,1
31649,32006,19
31649,32010,3
31649,32011,1
31649,32012,25
31649,32013,1
31649,32014,3
31649,32019,26
31649,32022,1
31649,32024,16
31649,32025,6
31649,32026,1
31649,32027,1
31649,32029,1
31649,32034,4
31649,32035,3
31649,32036,30
31649,32040,1
31649,32043,15
31649,32049,3
31649,32050,1
31649,32054,2
31649,32055,2
31649,32056,6
31649,32058,1
31649,32061,2
31649,32062,1
31649,32063,1
31649,32076,1
31649,32404,9
31649,32410,1
31649,32412,2
31649,32413,6
31649,32416,8
31649,32418,2
31649,32420,1
31649,32422,1
31650,31651,18
31650,31652,828
31650,31653,168
31650,31654,335
31650,31655,260
31650,31656,73
31650,31657,169
31650,31658,60
31650,31659,482
31650,31660,106
31650,31661,64
31650,31662,123
31650,31663,83
31650,31664,135
31650,31665,19
31650,31666,352
31650,31667,76
31650,31668,233
31650,31669,55
31650,31700,1
31650,31701,4
31650,31702,3
31650,31703,2
31650,31704,2
31650,31705,3
31650,31706,5
31650,31707,4
31650,31708,37
31650,31710,2
31650,31711,5
31650,31712,85
31650,31715,1
31650,31716,86
31650,31717,2
31650,31719,10
31650,31720,6
31650,31800,5
31650,31801,32
31650,31802,33
31650,31803,17
31650,31804,7
31650,31805,18
31650,31806,2
31650,31807,34
31650,31811,3
31650,31812,19
31650,31813,2
31650,31816,8
31650,31817,2
31650,31820,79
31650,31822,3
31650,31825,6
31650,31826,20
31650,31827,20
31650,31900,2
31650,31901,1
31650,31905,1
31650,31916,6
31650,31917,7
31650,31918,2
31650,31920,3
31650,31924,3
31650,31935,8
31650,31936,1
31650,31937,3
31650,31939,1
31650,31940,3
31650,31949,1
31650,31950,3
31650,32006,2
31650,32008,2
31650,32013,1
31650,32014,1
31650,32021,1
31650,32025,2
31650,32026,1
31650,32040,5
31650,32048,4
31650,32055,1
31650,32402,2
31650,32404,1
31650,32413,1
31650,32415,1
31650,32419,1
31650,32421,6
31650,32608,1
31651,31652,14
31651,31653,115
31651,31654,8
31651,31655,69
31651,31656,18
31651,31657,13
31651,31658,7
31651,31659,16
31651,31660,8
31651,31661,2
31651,31662,41
31651,31664,3
31651,31665,2
31651,31666,14
31651,31668,7
31651,31669,2
31651,31712,6
31651,31716,5
31651,31719,1
31651,31802,1
31651,31806,4
31651,31807,1
31651,31917,13
31651,31921,1
31651,31924,3
31651,31935,3
31651,31939,2
31651,31940,1
31651,31947,3
31651,32000,1
31651,32001,21
31651,32002,1
31651,32006,8
31651,32010,4
31651,32011,5
31651,32012,11
31651,32014,2
31651,32019,30
31651,32021,1
31651,32024,8
31651,32025,42
31651,32026,20
31651,32034,2
31651,32035,3
31651,32036,5
31651,32040,1
31651,32043,2
31651,32048,1
31651,32049,2
31651,32050,1
31651,32051,1
31651,32053,1
31651,32055,5
31651,32056,6
31651,32058,2
31651,32061,1
31651,32082,1
31651,32402,2
31651,32403,1
31651,32404,3
31651,32413,3
31651,32416,5
31651,32418,4
31652,31653,37
31652,31654,333
31652,31655,61
31652,31656,43
31652,31657,886
31652,31658,208
31652,31659,956
31652,31660,79
31652,31661,125
31652,31662,83
31652,31663,236
31652,31664,91
31652,31665,51
31652,31666,614
31652,31667,69
31652,31668,212
31652,31669,210
31652,31700,7
31652,31701,7
31652,31702,9
31652,31703,2
31652,31704,2
31652,31705,3
31652,31706,17
31652,31707,19
31652,31708,69
31652,31710,1
31652,31711,4
31652,31712,135
31652,31713,2
31652,31716,129
31652,31717,8
31652,31718,3
31652,31719,26
31652,31720,13
31652,31800,17
31652,31801,54
31652,31802,96
31652,31803,58
31652,31804,86
31652,31805,48
31652,31806,6
31652,31807,95
31652,31811,1
31652,31812,78
31652,31813,53
31652,31814,1
31652,31816,18
31652,31817,1
31652,31818,1
31652,31819,1
31652,31820,113
31652,31822,13
31652,31824,2
31652,31826,13
31652,31827,1
31652,31903,2
31652,31906,1
31652,31909,1
31652,31912,1
31652,31916,2
31652,31917,22
31652,31918,1
31652,31920,2
31652,31935,2
31652,31939,3
31652,31950,1
31652,32002,2
31652,32025,1
31652,32026,2
31652,32048,1
31652,32051,1
31652,32401,1
31652,32403,3
31652,32404,2
31652,32410,2
31652,32419,1
31652,32421,7
31653,31654,23
31653,31655,471
31653,31656,70
31653,31657,124
31653,31658,40
31653,31659,50
31653,31660,228
31653,31661,167
31653,31662,827
31653,31663,28
31653,31664,9
31653,31665,19
31653,31666,109
31653,31667,7
31653,31668,20
31653,31669,10
31653,31701,1
31653,31702,1
31653,31705,2
31653,31707,5
31653,31708,5
31653,31711,1
31653,31712,33
31653,31716,4
31653,31717,1
31653,31719,2
31653,31801,2
31653,31802,3
31653,31803,2
31653,31804,1
31653,31805,2
31653,31806,1
31653,31807,3
31653,31813,1
31653,31820,2
31653,31826,4
31653,31909,2
31653,31915,1
31653,31916,2
31653,31917,9
31653,31918,2
31653,31920,3
31653,31924,1
31653,31935,1
31653,31937,1
31653,31939,4
31653,31947,5
31653,32002,1
31653,32003,2
31653,32006,1
31653,32010,2
31653,32012,2
31653,32019,1
31653,32024,1
31653,32025,2
31653,32043,3
31653,32056,1
31653,32058,1
31653,32061,1
31653,32062,1
31653,32089,2
31653,32404,2
31653,32408,1
31653,32413,3
31654,31655,39
31654,31656,5
31654,31657,69
31654,31658,12
31654,31659,57
31654,31660,4
31654,31661,20
31654,31662,7
31654,31663,18
31654,31664,63
31654,31665,13
31654,31666,148
31654,31667,63
31654,31668,70
31654,31669,67
31654,31702,2
31654,31705,2
31654,31706,15
31654,31707,1
31654,31708,11
31654,31712,40
31654,31716,27
31654,31717,1
31654,31719,9
31654,31720,3
31654,31800,1
31654,31801,29
31654,31802,22
31654,31803,11
31654,31804,6
31654,31805,4
31654,31806,1
31654,31807,28
31654,31812,2
31654,31813,5
31654,31816,6
31654,31817,3
31654,31818,1
31654,31819,2
31654,31820,96
31654,31822,1
31654,31825,1
31654,31826,3
31654,31827,6
31654,31900,1
31654,31907,1
31654,31913,1
31654,31916,1
31654,31917,5
31654,31918,1
31654,31919,1
31654,31924,1
31654,31930,1
31654,31935,2
31654,31939,4
31654,31947,1
31654,32029,1
31654,32040,2
31654,32046,2
31654,32055,2
31654,32058,1
31654,32408,2
31655,31656,60
31655,31657,577
31655,31658,97
31655,31659,498
31655,31660,142
31655,31661,603
31655,31662,1209
31655,31663,94
31655,31664,6
31655,31665,11
31655,31666,279
31655,31667,63
31655,31668,20
31655,31669,27
31655,31701,1
31655,31703,3
31655,31706,1
31655,31708,11
31655,31711,1
31655,31712,486
31655,31714,6
31655,31715,1
31655,31716,7
31655,31719,1
31655,31720,1
31655,31800,2
31655,31801,3
31655,31802,7
31655,31804,2
31655,31805,4
31655,31807,1
31655,31812,1
31655,31817,1
31655,31820,2
31655,31902,1
31655,31912,1
31655,31913,4
31655,31917,2
31655,31918,2
31655,31923,1
31655,31924,1
31655,31935,3
31655,31936,1
31655,31945,2
31655,31947,2
31655,32002,1
31655,32012,1
31655,32024,1
31655,32027,5
31655,32034,1
31655,32035,2
31655,32036,1
31655,32040,1
31655,32053,1
31655,32055,1
31655,32403,1
31655,32404,2
31655,32407,3
31655,32413,2
31655,32419,3
31655,32420,1
31656,31657,67
31656,31658,133
31656,31659,31
31656,31660,84
31656,31661,99
31656,31662,59
31656,31663,50
31656,31664,6
31656,31665,58
31656,31666,15
31656,31667,111
31656,31668,20
31656,31669,11
31656,31700,4
31656,31701,4
31656,31703,25
31656,31704,5
31656,31705,20
31656,31707,39
31656,31708,76
31656,31710,5
31656,31711,6
31656,31712,126
31656,31713,2
31656,31714,2
31656,31715,1
31656,31716,45
31656,31717,4
31656,31718,1
31656,31719,47
31656,31720,2
31656,31800,3
31656,31801,9
31656,31802,4
31656,31803,7
31656,31804,9
31656,31805,58
31656,31807,4
31656,31812,3
31656,31813,2
31656,31820,15
31656,31824,1
31656,31826,1
31656,31914,1
31656,31916,1
31656,31917,2
31656,31935,1
31656,31939,1
31656,31940,3
31656,31947,1
31656,32024,1
31656,32026,1
31656,32036,1
31656,32056,1
31656,32061,1
31656,32402,1
31656,32404,10
31656,32410,2
31656,32412,6
31656,32413,2
31656,32418,6
31656,32421,2
31656,32422,1
31657,31658,79
31657,31659,266
31657,31660,330
31657,31661,122
31657,31662,59
31657,31663,285
31657,31664,5
31657,31665,24
31657,31666,70
31657,31667,15
31657,31668,146
31657,31669,43
31657,31671,1
31657,31700,1
31657,31701,1
31657,31702,3
31657,31703,2
31657,31705,2
31657,31707,3
31657,31708,27
31657,31710,1
31657,31711,2
31657,31712,110
31657,31715,3
31657,31716,89
31657,31717,8
31657,31719,21
31657,31720,4
31657,31801,2
31657,31802,8
31657,31803,1
31657,31804,1
31657,31805,16
31657,31806,3
31657,31807,3
31657,31812,5
31657,31813,2
31657,31817,1
31657,31819,1
31657,31820,25
31657,31822,1
31657,31825,3
31657,31826,2
31657,31827,1
31657,31909,2
31657,31912,1
31657,31917,2
31657,31935,4
31657,31936,1
31657,31937,3
31657,32002,1
31657,32019,3
31657,32024,1
31657,32036,1
31657,32056,1
31657,32062,1
31657,32403,1
31657,32404,3
31658,31659,38
31658,31660,22
31658,31661,129
31658,31662,61
31658,31663,99
31658,31665,55
31658,31666,10
31658,31667,9
31658,31668,18
31658,31669,10
31658,31671,1
31658,31700,9
31658,31701,9
31658,31702,1
31658,31703,30
31658,31704,10
31658,31705,10
31658,31707,10
31658,31708,155
31658,31710,12
31658,31711,5
31658,31712,129
31658,31713,1
31658,31714,4
31658,31716,89
31658,31717,19
31658,31718,1
31658,31719,56
31658,31720,8
31658,31801,1
31658,31802,5
31658,31803,1
31658,31804,1
31658,31805,30
31658,31806,1
31658,31807,1
31658,31812,5
31658,31815,1
31658,31816,1
31658,31817,1
31658,31820,50
31658,31822,1
31658,31823,1
31658,31826,3
31658,31917,3
31658,31935,2
31658,32053,1
31658,32056,1
31658,32403,1
31658,32404,8
31658,32413,1
31658,32417,3
31658,32419,1
31658,32420,3
31658,32421,3
31659,31660,21
31659,31661,74
31659,31662,47
31659,31663,558
31659,31664,3
31659,31665,36
31659,31666,30
31659,31667,11
31659,31668,73
31659,31669,48
31659,31700,1
31659,31701,4
31659,31702,2
31659,31703,2
31659,31705,2
31659,31706,1
31659,31708,67
31659,31712,119
31659,31716,311
31659,31717,5
31659,31719,20
31659,31720,5
31659,31800,3
31659,31801,26
31659,31802,79
31659,31803,6
31659,31804,4
31659,31805,8
31659,31806,1
31659,31807,18
31659,31811,2
31659,31812,3
31659,31813,1
31659,31815,1
31659,31816,2
31659,31819,1
31659,31820,54
31659,31822,5
31659,31823,1
31659,31825,1
31659,31826,10
31659,31827,1
31659,31935,1
31659,31939,1
31659,32025,2
31659,32027,1
31659,32032,5
31659,32419,1
31659,32421,2
31660,31661,151
31660,31662,205
31660,31663,18
31660,31665,14
31660,31666,13
31660,31667,4
31660,31668,31
31660,31669,37
31660,31701,5
31660,31703,1
31660,31704,1
31660,31705,5
31660,31706,6
31660,31707,10
31660,31708,12
31660,31711,1
31660,31712,29
31660,31716,17
31660,31717,6
31660,31719,8
31660,31720,2
31660,31801,2
31660,31802,4
31660,31803,1
31660,31805,17
31660,31807,3
31660,31812,5
31660,31903,1
31660,31918,1
31660,31924,2
31660,31929,1
31660,31935,1
31660,31939,2
31660,32035,1
31660,32055,1
31660,32082,1
31660,32402,2
31660,32403,1
31660,32404,5
31660,32410,1
31660,32412,2
31660,32413,3
31660,32421,1
31660,32423,1
31661,31662,285
31661,31663,65
31661,31664,4
31661,31665,28
31661,31666,53
31661,31667,5
31661,31668,47
31661,31669,34
31661,31701,1
31661,31702,1
31661,31703,6
31661,31704,2
31661,31707,5
31661,31708,44
31661,31710,7
31661,31711,1
31661,31712,90
31661,31713,1
31661,31716,32
31661,31717,7
31661,31719,16
31661,31720,1
31661,31800,2
31661,31801,10
31661,31802,5
31661,31803,5
31661,31804,6
31661,31805,7
31661,31806,1
31661,31807,2
31661,31812,3
31661,31818,1
31661,31820,14
31661,31822,1
31661,31824,1
31661,31826,1
31661,31827,6
31661,31910,1
31661,31916,1
31661,31917,1
31661,31935,4
31661,31939,1
31661,31947,1
31661,32082,1
31661,32404,4
31661,32408,2
31661,32418,2
31661,32421,1
31662,31663,29
31662,31664,11
31662,31665,17
31662,31666,122
31662,31667,5
31662,31668,34
31662,31669,28
31662,31671,1
31662,31700,1
31662,31703,2
31662,31705,5
31662,31707,2
31662,31708,17
31662,31710,2
31662,31711,1
31662,31712,36
31662,31713,3
31662,31714,1
31662,31715,1
31662,31716,14
31662,31719,28
31662,31720,1
31662,31801,9
31662,31802,3
31662,31803,1
31662,31804,4
31662,31805,2
31662,31811,1
31662,31812,2
31662,31814,1
31662,31817,2
31662,31819,1
31662,31820,2
31662,31822,1
31662,31826,4
31662,31900,1
31662,31902,1
31662,31915,4
31662,31917,6
31662,31918,9
31662,31924,7
31662,31931,4
31662,31935,3
31662,31936,3
31662,31937,1
31662,31939,2
31662,31940,2
31662,31941,1
31662,31942,1
31662,31947,2
31662,32002,2
31662,32012,1
31662,32019,1
31662,32025,2
31662,32046,1
31662,32050,2
31662,32058,1
31662,32061,2
31662,32404,2
31662,32413,1
31662,32419,2
31662,32420,1
31662,32421,1
31663,31664,3
31663,31665,616
31663,31666,26
31663,31667,4
31663,31668,88
31663,31669,78
31663,31700,2
31663,31701,4
31663,31702,5
31663,31706,3
31663,31707,2
31663,31708,31
31663,31711,6
31663,31712,115
31663,31716,77
31663,31717,1
31663,31718,1
31663,31719,49
31663,31720,21
31663,31801,3
31663,31802,27
31663,31803,4
31663,31804,3
31663,31805,47
31663,31806,2
31663,31807,2
31663,31812,9
31663,31815,1
31663,31820,53
31663,31825,4
31663,31826,28
31663,31924,1
31663,31935,1
31663,31936,5
31663,31939,1
31663,32014,1
31663,32024,1
31663,32025,1
31663,32050,1
31663,32056,1
31663,32415,1
31664,31666,78
31664,31667,68
31664,31668,183
31664,31669,33
31664,31708,9
31664,31712,2
31664,31716,9
31664,31719,2
31664,31720,18
31664,31802,5
31664,31805,2
31664,31806,1
31664,31807,6
31664,31812,23
31664,31820,13
31664,31822,1
31664,31826,2
31664,31827,14
31664,31908,1
31664,32013,1
31665,31666,7
31665,31667,3
31665,31668,43
31665,31669,30
31665,31701,3
31665,31702,4
31665,31703,4
31665,31705,3
31665,31707,2
31665,31708,48
31665,31712,43
31665,31716,65
31665,31717,4
31665,31718,1
31665,31719,17
31665,31720,33
31665,31801,1
31665,31802,1
31665,31803,1
31665,31805,8
31665,31807,39
31665,31812,1
31665,31813,1
31665,31820,9
31665,31824,1
31665,31826,20
31665,31918,1
31665,32012,1
31665,32036,3
31665,32062,1
31665,32404,1
31665,32415,1
31665,32418,1
31665,32421,2
31666,31667,85
31666,31668,258
31666,31669,131
31666,31702,2
31666,31703,9
31666,31705,1
31666,31708,16
31666,31712,4
31666,31716,22
31666,31719,4
31666,31720,1
31666,31800,2
31666,31801,2
31666,31802,16
31666,31803,1
31666,31812,2
31666,31814,1
31666,31818,1
31666,31820,14
31666,31824,1
31666,31825,1
31666,31827,99
31666,31906,3
31666,31915,1
31666,31917,7
31666,31918,4
31666,31919,1
31666,31920,1
31666,31924,1
31666,31926,1
31666,31931,3
31666,31935,5
31666,31939,2
31666,31944,1
31666,31947,2
31666,32002,1
31666,32403,2
31666,32404,1
31667,31668,201
31667,31669,21
31667,31708,10
31667,31712,14
31667,31716,8
31667,31719,5
31667,31720,5
31667,31801,3
31667,31802,1
31667,31803,2
31667,31805,2
31667,31807,9
31667,31811,1
31667,31820,9
31667,31826,1
31667,31827,8
31667,31907,1
31667,31917,1
31667,31920,2
31667,31924,1
31667,31935,4
31667,31936,1
31667,31947,1
31667,32046,1
31668,31669,73
31668,31700,1
31668,31701,2
31668,31702,4
31668,31703,1
31668,31704,2
31668,31706,1
31668,31708,51
31668,31712,75
31668,31715,1
31668,31716,99
31668,31717,2
31668,31719,45
31668,31720,53
31668,31800,4
31668,31801,26
31668,31802,63
31668,31803,8
31668,31804,2
31668,31805,7
31668,31806,2
31668,31807,18
31668,31811,2
31668,31812,14
31668,31813,1
31668,31816,1
31668,31818,1
31668,31820,71
31668,31822,1
31668,31825,3
31668,31826,6
31668,31827,45
31668,31904,1
31668,31915,3
31668,31916,1
31668,31917,2
31668,31924,3
31668,31936,1
31668,31937,1
31668,31939,4
31668,31940,3
31668,31950,1
31668,32001,1
31668,32008,1
31668,32056,2
31668,32061,1
31668,32403,2
31668,32416,1
31669,31700,1
31669,31701,1
31669,31702,2
31669,31704,1
31669,31706,1
31669,31707,5
31669,31708,6
31669,31712,79
31669,31714,4
31669,31716,13
31669,31719,4
31669,31720,8
31669,31800,2
31669,31801,4
31669,31802,14
31669,31803,6
31669,31805,14
31669,31807,6
31669,31812,5
31669,31814,1
31669,31820,16
31669,31825,1
31669,31826,4
31669,31827,2
31669,31907,1
31669,31916,47
31669,31917,2
31669,31935,7
31669,31937,1
31669,31939,1
31669,31947,1
31669,32002,1
31669,32025,2
31669,32026,1
31669,32402,1
31669,32419,1
31669,32421,5
31671,31702,1
31671,31703,2
31671,31705,7
31671,31707,91
31671,31708,2
31671,31714,3
31671,31715,1
31671,31716,1
31671,31718,1
31671,31719,4
31671,31720,1
31671,31801,2
31671,31802,2
31671,31825,2
31671,32419,21
31700,31701,94
31700,31702,43
31700,31703,21
31700,31704,4
31700,31705,18
31700,31706,403
31700,31707,78
31700,31708,11
31700,31710,4
31700,31711,1
31700,31712,20
31700,31713,1
31700,31715,17
31700,31716,4
31700,31718,3
31700,31719,2
31700,31720,4
31700,31800,56
31700,31801,211
31700,31802,156
31700,31803,146
31700,31804,365
31700,31805,207
31700,31806,201
31700,31807,63
31700,31811,41
31700,31812,35
31700,31813,40
31700,31814,19
31700,31815,10
31700,31816,3
31700,31817,8
31700,31818,5
